Round,Description,Total,Success,Error,Avg(ms),Max(ms),Min(ms),TotalTime(s),Throughput(tps),SuccessRate,ErrorRate
3,14651,19,16,3,6,10,1,0.119,0.633331,0.842105,0.157895
3,14652,9,9,0,5,10,1,0.051,0.299999,1,0
3,14653,7,7,0,5,8,3,0.038,0.233332,1,0
3,14654,5,4,1,7,10,4,0.039,0.166666,0.8,0.2
3,14655,4,4,0,4,8,1,0.016,0.133333,1,0
3,14656,19,16,3,5,10,1,0.111,0.633331,0.842105,0.157895
3,14657,9,7,2,6,10,2,0.062,0.299999,0.777778,0.222222
3,14658,7,5,2,5,10,2,0.037,0.233332,0.714286,0.285714
3,14659,5,5,0,2,4,1,0.014,0.166666,1,0
3,14660,4,4,0,1,2,1,0.006,0.133333,1,0
3,14661,19,17,2,5,10,1,0.113,0.633331,0.894737,0.105263
3,14662,9,6,3,7,10,2,0.066,0.299999,0.666667,0.333333
3,14663,7,4,3,5,9,3,0.038,0.233332,0.571429,0.428571
3,14664,5,5,0,4,9,2,0.02,0.166666,1,0
3,14665,4,4,0,8,10,6,0.033,0.133333,1,0
3,14666,19,19,0,6,10,2,0.114,0.633331,1,0
3,14667,9,9,0,6,10,1,0.054,0.299999,1,0
3,14668,7,7,0,4,10,1,0.03,0.233332,1,0
3,14669,5,5,0,5,10,2,0.028,0.166666,1,0
3,14670,4,4,0,8,10,7,0.034,0.133333,1,0
3,14671,19,16,3,5,10,1,0.097,0.633331,0.842105,0.157895
3,14672,9,9,0,6,10,1,0.054,0.299999,1,0
3,14673,7,7,0,7,10,1,0.049,0.233332,1,0
3,14674,5,4,1,4,8,2,0.022,0.166666,0.8,0.2
3,14675,4,4,0,4,10,1,0.018,0.133333,1,0
3,14676,19,18,1,5,10,1,0.108,0.633331,0.947368,0.0526316
3,14677,9,9,0,4,9,2,0.041,0.299999,1,0
3,14678,7,7,0,7,10,3,0.051,0.233332,1,0
3,14679,5,5,0,6,9,4,0.034,0.166666,1,0
3,14680,4,4,0,7,9,5,0.028,0.133333,1,0
3,14681,19,18,1,5,10,1,0.104,0.633331,0.947368,0.0526316
3,14682,9,8,1,6,10,2,0.055,0.299999,0.888889,0.111111
3,14683,7,7,0,6,10,1,0.047,0.233332,1,0
3,14684,5,4,1,5,10,1,0.028,0.166666,0.8,0.2
3,14685,4,2,2,6,10,5,0.027,0.133333,0.5,0.5
3,14686,19,17,2,6,10,2,0.132,0.633331,0.894737,0.105263
3,14687,9,8,1,8,10,3,0.073,0.299999,0.888889,0.111111
3,14688,7,6,1,5,10,1,0.04,0.233332,0.857143,0.142857
3,14689,5,4,1,5,9,1,0.026,0.166666,0.8,0.2
3,14690,4,3,1,7,9,5,0.029,0.133333,0.75,0.25
3,14691,19,18,1,5,10,1,0.111,0.633331,0.947368,0.0526316
3,14692,9,7,2,5,10,2,0.046,0.299999,0.777778,0.222222
3,14693,7,6,1,4,7,1,0.029,0.233332,0.857143,0.142857
3,14694,5,5,0,8,10,3,0.04,0.166666,1,0
3,14695,4,3,1,4,10,1,0.019,0.133333,0.75,0.25
3,14696,19,16,3,6,10,3,0.126,0.633331,0.842105,0.157895
3,14697,9,8,1,5,9,1,0.045,0.299999,0.888889,0.111111
3,14698,7,6,1,6,10,3,0.048,0.233332,0.857143,0.142857
3,14699,5,4,1,5,9,2,0.027,0.166666,0.8,0.2
3,14700,4,1,3,3,6,1,0.015,0.133333,0.25,0.75
3,14701,19,17,2,5,10,1,0.105,0.633331,0.894737,0.105263
3,14702,9,8,1,4,10,1,0.038,0.299999,0.888889,0.111111
3,14703,7,6,1,4,10,1,0.034,0.233332,0.857143,0.142857
3,14704,5,4,1,6,10,1,0.031,0.166666,0.8,0.2
3,14705,4,2,2,5,8,3,0.022,0.133333,0.5,0.5
3,14706,19,16,3,5,9,2,0.1,0.633331,0.842105,0.157895
3,14707,9,8,1,4,9,1,0.039,0.299999,0.888889,0.111111
3,14708,7,7,0,5,9,2,0.037,0.233332,1,0
3,14709,5,5,0,3,7,1,0.016,0.166666,1,0
3,14710,4,4,0,6,9,1,0.026,0.133333,1,0
3,14711,19,18,1,5,10,1,0.098,0.633331,0.947368,0.0526316
3,14712,9,8,1,6,10,1,0.057,0.299999,0.888889,0.111111
3,14713,7,3,4,4,9,2,0.028,0.233332,0.428571,0.571429
3,14714,5,4,1,6,9,2,0.033,0.166666,0.8,0.2
3,14715,4,4,0,6,7,6,0.027,0.133333,1,0
3,14716,19,18,1,4,9,2,0.09,0.633331,0.947368,0.0526316
3,14717,9,9,0,5,10,1,0.045,0.299999,1,0
3,14718,7,5,2,5,10,1,0.038,0.233332,0.714286,0.285714
3,14719,5,5,0,6,9,1,0.031,0.166666,1,0
3,14720,4,3,1,4,9,1,0.019,0.133333,0.75,0.25
3,14721,19,15,4,5,10,2,0.113,0.633331,0.789474,0.210526
3,14722,9,8,1,6,10,2,0.057,0.299999,0.888889,0.111111
3,14723,7,6,1,5,9,1,0.041,0.233332,0.857143,0.142857
3,14724,5,5,0,5,9,3,0.028,0.166666,1,0
3,14725,4,4,0,6,9,1,0.025,0.133333,1,0
3,14726,19,18,1,6,10,1,0.123,0.633331,0.947368,0.0526316
3,14727,9,8,1,4,9,1,0.044,0.299999,0.888889,0.111111
3,14728,7,6,1,6,9,2,0.043,0.233332,0.857143,0.142857
3,14729,5,5,0,2,5,1,0.011,0.166666,1,0
3,14730,4,4,0,6,9,5,0.027,0.133333,1,0
3,14731,19,15,4,4,10,1,0.079,0.633331,0.789474,0.210526
3,14732,9,8,1,7,10,4,0.064,0.299999,0.888889,0.111111
3,14733,7,6,1,5,9,1,0.035,0.233332,0.857143,0.142857
3,14734,5,5,0,3,5,2,0.019,0.166666,1,0
3,14735,4,4,0,6,10,4,0.027,0.133333,1,0
3,14736,19,15,4,6,10,1,0.124,0.633331,0.789474,0.210526
3,14737,9,8,1,4,9,1,0.041,0.299999,0.888889,0.111111
3,14738,7,5,2,5,10,1,0.039,0.233332,0.714286,0.285714
3,14739,5,4,1,5,9,1,0.026,0.166666,0.8,0.2
3,14740,4,4,0,5,10,2,0.02,0.133333,1,0
3,14741,19,18,1,6,10,1,0.116,0.633331,0.947368,0.0526316
3,14742,9,8,1,4,8,2,0.043,0.299999,0.888889,0.111111
3,14743,7,6,1,8,10,2,0.056,0.233332,0.857143,0.142857
3,14744,5,5,0,7,10,3,0.037,0.166666,1,0
3,14745,4,4,0,7,10,5,0.028,0.133333,1,0
3,14746,19,17,2,6,10,1,0.114,0.633331,0.894737,0.105263
3,14747,9,8,1,4,10,1,0.04,0.299999,0.888889,0.111111
3,14748,7,6,1,5,9,1,0.036,0.233332,0.857143,0.142857
3,14749,5,5,0,5,8,2,0.027,0.166666,1,0
3,14750,4,4,0,3,6,1,0.015,0.133333,1,0
3,14751,19,18,1,5,10,1,0.096,0.633331,0.947368,0.0526316
3,14752,9,9,0,4,8,1,0.036,0.299999,1,0
3,14753,7,6,1,5,10,2,0.04,0.233332,0.857143,0.142857
3,14754,5,5,0,7,10,4,0.037,0.166666,1,0
3,14755,4,4,0,4,9,3,0.018,0.133333,1,0
3,14756,19,16,3,5,10,2,0.109,0.633331,0.842105,0.157895
3,14757,9,9,0,4,9,1,0.036,0.299999,1,0
3,14758,7,6,1,4,10,2,0.033,0.233332,0.857143,0.142857
3,14759,5,5,0,7,10,2,0.037,0.166666,1,0
3,14760,4,4,0,4,9,1,0.018,0.133333,1,0
3,14761,19,16,3,7,10,1,0.135,0.633331,0.842105,0.157895
3,14762,9,9,0,5,9,1,0.05,0.299999,1,0
3,14763,7,7,0,5,10,1,0.041,0.233332,1,0
3,14764,5,5,0,5,8,1,0.028,0.166666,1,0
3,14765,4,4,0,6,9,4,0.027,0.133333,1,0
3,14766,19,19,0,5,10,1,0.108,0.633331,1,0
3,14767,9,8,1,5,10,1,0.052,0.299999,0.888889,0.111111
3,14768,7,6,1,4,9,1,0.033,0.233332,0.857143,0.142857
3,14769,5,4,1,6,10,2,0.034,0.166666,0.8,0.2
3,14770,4,3,1,7,9,5,0.03,0.133333,0.75,0.25
3,14771,19,16,3,5,10,1,0.096,0.633331,0.842105,0.157895
3,14772,9,9,0,5,10,2,0.051,0.299999,1,0
3,14773,7,6,1,5,10,2,0.041,0.233332,0.857143,0.142857
3,14774,5,5,0,5,9,1,0.028,0.166666,1,0
3,14775,4,2,2,6,8,5,0.024,0.133333,0.5,0.5
3,14776,19,17,2,5,10,2,0.111,0.633331,0.894737,0.105263
3,14777,9,5,4,4,10,1,0.042,0.299999,0.555556,0.444444
3,14778,7,7,0,4,9,1,0.033,0.233332,1,0
3,14779,5,4,1,5,9,1,0.025,0.166666,0.8,0.2
3,14780,4,3,1,6,9,4,0.026,0.133333,0.75,0.25
3,14781,19,19,0,5,10,1,0.107,0.633331,1,0
3,14782,9,8,1,5,8,3,0.052,0.299999,0.888889,0.111111
3,14783,7,7,0,4,9,1,0.03,0.233332,1,0
3,14784,5,4,1,6,10,2,0.03,0.166666,0.8,0.2
3,14785,4,4,0,7,9,7,0.03,0.133333,1,0
3,14786,19,16,3,5,9,1,0.096,0.633331,0.842105,0.157895
3,14787,9,8,1,6,10,2,0.054,0.299999,0.888889,0.111111
3,14788,7,6,1,5,10,1,0.041,0.233332,0.857143,0.142857
3,14789,5,5,0,8,10,6,0.041,0.166666,1,0
3,14790,4,4,0,7,10,1,0.029,0.133333,1,0
3,14791,19,18,1,5,10,1,0.099,0.633331,0.947368,0.0526316
3,14792,9,7,2,6,9,1,0.054,0.299999,0.777778,0.222222
3,14793,7,7,0,6,10,2,0.044,0.233332,1,0
3,14794,5,5,0,5,10,3,0.028,0.166666,1,0
3,14795,4,4,0,6,10,1,0.025,0.133333,1,0
3,14796,19,16,3,4,10,1,0.093,0.633331,0.842105,0.157895
3,14797,9,8,1,6,10,1,0.055,0.299999,0.888889,0.111111
3,14798,7,6,1,5,9,1,0.037,0.233332,0.857143,0.142857
3,14799,5,4,1,5,9,2,0.028,0.166666,0.8,0.2
3,14800,4,4,0,4,10,1,0.019,0.133333,1,0
3,14801,19,17,2,5,10,1,0.101,0.633331,0.894737,0.105263
3,14802,9,8,1,5,8,3,0.053,0.299999,0.888889,0.111111
3,14803,7,6,1,6,10,1,0.043,0.233332,0.857143,0.142857
3,14804,5,5,0,4,7,1,0.021,0.166666,1,0
3,14805,4,3,1,5,7,5,0.023,0.133333,0.75,0.25
3,14806,19,17,2,6,10,1,0.12,0.633331,0.894737,0.105263
3,14807,9,9,0,5,10,2,0.045,0.299999,1,0
3,14808,7,6,1,5,8,1,0.039,0.233332,0.857143,0.142857
3,14809,5,4,1,7,10,2,0.035,0.166666,0.8,0.2
3,14810,4,3,1,4,7,1,0.017,0.133333,0.75,0.25
3,14811,19,17,2,6,10,1,0.118,0.633331,0.894737,0.105263
3,14812,9,8,1,3,10,1,0.031,0.299999,0.888889,0.111111
3,14813,7,7,0,4,9,1,0.033,0.233332,1,0
3,14814,5,5,0,6,9,2,0.034,0.166666,1,0
3,14815,4,4,0,3,9,1,0.014,0.133333,1,0
3,14816,19,16,3,6,10,1,0.115,0.633331,0.842105,0.157895
3,14817,9,8,1,6,10,4,0.061,0.299999,0.888889,0.111111
3,14818,7,7,0,6,10,1,0.042,0.233332,1,0
3,14819,5,5,0,6,10,1,0.03,0.166666,1,0
3,14820,4,4,0,3,4,3,0.014,0.133333,1,0
3,14821,19,15,4,5,10,1,0.109,0.633331,0.789474,0.210526
3,14822,9,7,2,3,9,1,0.032,0.299999,0.777778,0.222222
3,14823,7,7,0,6,8,1,0.046,0.233332,1,0
3,14824,5,5,0,5,8,3,0.025,0.166666,1,0
3,14825,4,4,0,4,10,1,0.019,0.133333,1,0
3,14826,19,18,1,6,10,1,0.123,0.633331,0.947368,0.0526316
3,14827,9,9,0,6,10,1,0.058,0.299999,1,0
3,14828,7,6,1,3,7,1,0.024,0.233332,0.857143,0.142857
3,14829,5,5,0,6,10,2,0.032,0.166666,1,0
3,14830,4,3,1,5,10,1,0.021,0.133333,0.75,0.25
3,14831,19,16,3,5,10,1,0.108,0.633331,0.842105,0.157895
3,14832,9,9,0,5,10,1,0.047,0.299999,1,0
3,14833,7,7,0,3,6,1,0.023,0.233332,1,0
3,14834,5,4,1,6,10,4,0.033,0.166666,0.8,0.2
3,14835,4,3,1,3,6,1,0.013,0.133333,0.75,0.25
3,14836,19,15,4,5,10,1,0.099,0.633331,0.789474,0.210526
3,14837,9,7,2,5,10,1,0.047,0.299999,0.777778,0.222222
3,14838,7,7,0,4,9,1,0.032,0.233332,1,0
3,14839,5,3,2,4,9,1,0.022,0.166666,0.6,0.4
3,14840,4,3,1,7,10,5,0.03,0.133333,0.75,0.25
3,14841,19,19,0,5,10,2,0.112,0.633331,1,0
3,14842,9,8,1,6,10,1,0.057,0.299999,0.888889,0.111111
3,14843,7,6,1,5,10,3,0.039,0.233332,0.857143,0.142857
3,14844,5,3,2,7,10,3,0.035,0.166666,0.6,0.4
3,14845,4,4,0,4,8,1,0.017,0.133333,1,0
3,14846,19,19,0,5,10,1,0.1,0.633331,1,0
3,14847,9,8,1,6,10,3,0.06,0.299999,0.888889,0.111111
3,14848,7,5,2,5,10,1,0.037,0.233332,0.714286,0.285714
3,14849,5,4,1,7,9,5,0.038,0.166666,0.8,0.2
3,14850,4,3,1,5,8,1,0.021,0.133333,0.75,0.25
3,14851,18,18,0,4,10,1,0.079,0.599998,1,0
3,14852,9,9,0,4,10,1,0.037,0.299999,1,0
3,14853,7,6,1,7,10,2,0.049,0.233332,0.857143,0.142857
3,14854,5,4,1,2,4,1,0.012,0.166666,0.8,0.2
3,14855,4,4,0,6,10,4,0.026,0.133333,1,0
3,14856,19,14,5,5,10,1,0.102,0.633331,0.736842,0.263158
3,14857,9,7,2,4,9,2,0.041,0.299999,0.777778,0.222222
3,14858,7,7,0,7,10,2,0.051,0.233332,1,0
3,14859,5,5,0,5,9,1,0.025,0.166666,1,0
3,14860,4,4,0,7,10,4,0.03,0.133333,1,0
3,14861,19,18,1,5,10,1,0.101,0.633331,0.947368,0.0526316
3,14862,9,7,2,5,10,2,0.051,0.299999,0.777778,0.222222
3,14863,7,6,1,5,10,1,0.037,0.233332,0.857143,0.142857
3,14864,5,5,0,4,8,1,0.021,0.166666,1,0
3,14865,4,4,0,5,7,2,0.02,0.133333,1,0
3,14866,19,19,0,6,10,1,0.114,0.633331,1,0
3,14867,9,8,1,4,9,1,0.037,0.299999,0.888889,0.111111
3,14868,7,7,0,5,10,2,0.038,0.233332,1,0
3,14869,5,5,0,4,10,1,0.02,0.166666,1,0
3,14870,4,3,1,3,8,1,0.015,0.133333,0.75,0.25
3,14871,19,17,2,4,10,1,0.091,0.633331,0.894737,0.105263
3,14872,9,8,1,5,10,2,0.047,0.299999,0.888889,0.111111
3,14873,7,6,1,6,9,4,0.043,0.233332,0.857143,0.142857
3,14874,5,5,0,7,10,2,0.036,0.166666,1,0
3,14875,4,2,2,5,9,3,0.022,0.133333,0.5,0.5
3,14876,19,17,2,5,10,1,0.101,0.633331,0.894737,0.105263
3,14877,9,8,1,4,8,1,0.04,0.299999,0.888889,0.111111
3,14878,7,7,0,6,10,1,0.047,0.233332,1,0
3,14879,5,5,0,6,10,1,0.031,0.166666,1,0
3,14880,4,3,1,6,10,2,0.026,0.133333,0.75,0.25
3,14881,19,17,2,5,9,2,0.108,0.633331,0.894737,0.105263
3,14882,9,8,1,5,10,1,0.046,0.299999,0.888889,0.111111
3,14883,7,7,0,6,9,2,0.043,0.233332,1,0
3,14884,5,5,0,6,9,4,0.033,0.166666,1,0
3,14885,4,4,0,6,8,6,0.027,0.133333,1,0
3,14886,19,19,0,4,10,1,0.093,0.633331,1,0
3,14887,9,9,0,6,8,2,0.054,0.299999,1,0
3,14888,7,6,1,6,10,4,0.047,0.233332,0.857143,0.142857
3,14889,5,5,0,5,9,4,0.029,0.166666,1,0
3,14890,4,4,0,5,9,4,0.023,0.133333,1,0
3,14891,19,14,5,6,10,1,0.118,0.633331,0.736842,0.263158
3,14892,9,9,0,4,10,1,0.039,0.299999,1,0
3,14893,7,6,1,6,10,2,0.042,0.233332,0.857143,0.142857
3,14894,5,5,0,4,8,2,0.024,0.166666,1,0
3,14895,4,3,1,4,5,2,0.016,0.133333,0.75,0.25
3,14896,19,18,1,5,9,1,0.101,0.633331,0.947368,0.0526316
3,14897,9,9,0,4,10,1,0.039,0.299999,1,0
3,14898,7,6,1,6,10,3,0.048,0.233332,0.857143,0.142857
3,14899,5,5,0,6,10,2,0.034,0.166666,1,0
3,14900,4,2,2,5,10,3,0.023,0.133333,0.5,0.5
3,14901,19,17,2,4,10,1,0.087,0.633331,0.894737,0.105263
3,14902,9,9,0,5,10,1,0.046,0.299999,1,0
3,14903,7,7,0,6,10,3,0.047,0.233332,1,0
3,14904,5,3,2,5,8,2,0.026,0.166666,0.6,0.4
3,14905,4,4,0,3,9,1,0.013,0.133333,1,0
3,14906,19,17,2,4,9,1,0.082,0.633331,0.894737,0.105263
3,14907,9,9,0,4,8,1,0.04,0.299999,1,0
3,14908,7,7,0,5,8,2,0.036,0.233332,1,0
3,14909,5,3,2,2,3,1,0.011,0.166666,0.6,0.4
3,14910,4,4,0,4,5,4,0.018,0.133333,1,0
3,14911,18,17,1,5,10,1,0.107,0.599998,0.944444,0.0555556
3,14912,9,5,4,5,10,1,0.052,0.299999,0.555556,0.444444
3,14913,7,6,1,4,8,3,0.033,0.233332,0.857143,0.142857
3,14914,5,4,1,7,9,4,0.036,0.166666,0.8,0.2
3,14915,4,4,0,4,9,1,0.016,0.133333,1,0
3,14916,19,19,0,5,9,1,0.096,0.633331,1,0
3,14917,9,8,1,4,9,1,0.039,0.299999,0.888889,0.111111
3,14918,7,6,1,5,9,1,0.036,0.233332,0.857143,0.142857
3,14919,5,5,0,3,7,1,0.017,0.166666,1,0
3,14920,4,2,2,4,9,1,0.018,0.133333,0.5,0.5
3,14921,19,18,1,5,10,1,0.1,0.633331,0.947368,0.0526316
3,14922,9,8,1,7,10,2,0.067,0.299999,0.888889,0.111111
3,14923,7,6,1,6,10,2,0.047,0.233332,0.857143,0.142857
3,14924,5,5,0,5,8,1,0.029,0.166666,1,0
3,14925,4,2,2,7,10,2,0.028,0.133333,0.5,0.5
3,14926,19,16,3,5,10,1,0.096,0.633331,0.842105,0.157895
3,14927,9,7,2,5,10,1,0.052,0.299999,0.777778,0.222222
3,14928,7,6,1,6,10,3,0.047,0.233332,0.857143,0.142857
3,14929,5,4,1,6,8,2,0.03,0.166666,0.8,0.2
3,14930,4,4,0,4,9,1,0.019,0.133333,1,0
3,14931,19,17,2,5,10,1,0.113,0.633331,0.894737,0.105263
3,14932,9,8,1,6,10,1,0.062,0.299999,0.888889,0.111111
3,14933,7,6,1,5,10,1,0.038,0.233332,0.857143,0.142857
3,14934,5,3,2,4,9,1,0.023,0.166666,0.6,0.4
3,14935,4,2,2,5,10,3,0.022,0.133333,0.5,0.5
3,14936,19,18,1,5,10,1,0.105,0.633331,0.947368,0.0526316
3,14937,9,9,0,4,10,1,0.042,0.299999,1,0
3,14938,7,7,0,5,9,1,0.036,0.233332,1,0
3,14939,5,5,0,5,10,1,0.025,0.166666,1,0
3,14940,4,4,0,7,9,5,0.029,0.133333,1,0
3,14941,19,16,3,5,10,1,0.11,0.633331,0.842105,0.157895
3,14942,9,9,0,4,10,1,0.039,0.299999,1,0
3,14943,7,6,1,4,9,1,0.029,0.233332,0.857143,0.142857
3,14944,5,5,0,7,10,1,0.039,0.166666,1,0
3,14945,4,3,1,8,10,4,0.032,0.133333,0.75,0.25
3,14946,19,17,2,5,10,1,0.096,0.633331,0.894737,0.105263
3,14947,9,8,1,6,10,1,0.055,0.299999,0.888889,0.111111
3,14948,7,7,0,4,9,1,0.03,0.233332,1,0
3,14949,5,4,1,5,10,2,0.029,0.166666,0.8,0.2
3,14950,4,3,1,2,5,1,0.01,0.133333,0.75,0.25
3,14951,19,19,0,5,10,1,0.101,0.633331,1,0
3,14952,9,7,2,5,10,1,0.047,0.299999,0.777778,0.222222
3,14953,7,7,0,4,9,2,0.033,0.233332,1,0
3,14954,5,4,1,6,9,4,0.034,0.166666,0.8,0.2
3,14955,4,4,0,6,10,1,0.026,0.133333,1,0
3,14956,19,19,0,5,10,1,0.097,0.633331,1,0
3,14957,9,6,3,5,10,1,0.05,0.299999,0.666667,0.333333
3,14958,7,6,1,6,10,2,0.042,0.233332,0.857143,0.142857
3,14959,5,5,0,8,10,3,0.041,0.166666,1,0
3,14960,4,2,2,4,8,1,0.017,0.133333,0.5,0.5
3,14961,19,14,5,5,10,2,0.104,0.633331,0.736842,0.263158
3,14962,9,7,2,5,10,1,0.049,0.299999,0.777778,0.222222
3,14963,7,6,1,5,9,2,0.035,0.233332,0.857143,0.142857
3,14964,5,5,0,4,7,1,0.022,0.166666,1,0
3,14965,4,4,0,8,10,5,0.032,0.133333,1,0
3,14966,19,15,4,5,10,1,0.108,0.633331,0.789474,0.210526
3,14967,9,9,0,6,10,2,0.059,0.299999,1,0
3,14968,7,7,0,5,10,2,0.036,0.233332,1,0
3,14969,5,4,1,4,9,1,0.021,0.166666,0.8,0.2
3,14970,4,4,0,2,4,1,0.01,0.133333,1,0
3,14971,19,16,3,5,10,2,0.112,0.633331,0.842105,0.157895
3,14972,9,7,2,6,10,1,0.057,0.299999,0.777778,0.222222
3,14973,7,6,1,6,9,2,0.042,0.233332,0.857143,0.142857
3,14974,5,4,1,5,10,4,0.029,0.166666,0.8,0.2
3,14975,4,4,0,4,8,2,0.018,0.133333,1,0
3,14976,19,18,1,6,10,1,0.114,0.633331,0.947368,0.0526316
3,14977,9,8,1,4,9,1,0.043,0.299999,0.888889,0.111111
3,14978,7,6,1,5,10,2,0.04,0.233332,0.857143,0.142857
3,14979,5,5,0,6,9,2,0.032,0.166666,1,0
3,14980,4,4,0,4,9,1,0.016,0.133333,1,0
3,14981,19,18,1,7,10,1,0.133,0.633331,0.947368,0.0526316
3,14982,9,7,2,5,8,1,0.049,0.299999,0.777778,0.222222
3,14983,7,4,3,6,10,1,0.047,0.233332,0.571429,0.428571
3,14984,5,5,0,4,8,1,0.021,0.166666,1,0
3,14985,4,4,0,5,8,2,0.022,0.133333,1,0
3,14986,19,18,1,6,10,1,0.117,0.633331,0.947368,0.0526316
3,14987,9,9,0,5,9,1,0.047,0.299999,1,0
3,14988,7,7,0,5,10,1,0.038,0.233332,1,0
3,14989,5,5,0,6,10,4,0.034,0.166666,1,0
3,14990,4,4,0,6,8,5,0.026,0.133333,1,0
3,14991,19,18,1,6,10,2,0.124,0.633331,0.947368,0.0526316
3,14992,9,8,1,5,9,1,0.049,0.299999,0.888889,0.111111
3,14993,7,7,0,5,10,2,0.041,0.233332,1,0
3,14994,5,5,0,7,10,2,0.036,0.166666,1,0
3,14995,4,4,0,5,10,1,0.022,0.133333,1,0
3,14996,19,17,2,5,10,1,0.1,0.633331,0.894737,0.105263
3,14997,9,8,1,6,10,2,0.056,0.299999,0.888889,0.111111
3,14998,7,5,2,5,10,2,0.039,0.233332,0.714286,0.285714
3,14999,5,5,0,3,10,2,0.019,0.166666,1,0
3,15000,4,4,0,6,10,2,0.026,0.133333,1,0
4,15001,5,5,0,6,9,4,0.031,0.166666,1,0
4,15002,2,1,1,7,8,6,0.014,0.0666664,0.5,0.5
4,15003,2,2,0,6,7,5,0.012,0.0666664,1,0
4,15004,1,1,0,8,8,8,0.008,0.0333332,1,0
4,15005,1,1,0,8,8,8,0.008,0.0333332,1,0
4,15006,5,4,1,6,9,2,0.031,0.166666,0.8,0.2
4,15007,2,1,1,6,9,3,0.012,0.0666664,0.5,0.5
4,15008,2,2,0,4,7,1,0.008,0.0666664,1,0
4,15009,1,1,0,8,8,8,0.008,0.0333332,1,0
4,15010,1,1,0,6,6,6,0.006,0.0333332,1,0
4,15011,5,5,0,4,6,2,0.021,0.166666,1,0
4,15012,2,2,0,2,3,2,0.005,0.0666664,1,0
4,15013,2,2,0,3,6,1,0.007,0.0666664,1,0
4,15014,1,1,0,3,3,3,0.003,0.0333332,1,0
4,15015,1,1,0,10,10,10,0.01,0.0333332,1,0
4,15016,5,5,0,6,9,4,0.033,0.166666,1,0
4,15017,2,0,2,6,9,3,0.012,0.0666664,0,1
4,15018,2,1,1,7,8,6,0.014,0.0666664,0.5,0.5
4,15019,1,1,0,5,5,5,0.005,0.0333332,1,0
4,15020,1,1,0,3,3,3,0.003,0.0333332,1,0
4,15021,5,4,1,4,8,1,0.023,0.166666,0.8,0.2
4,15022,2,2,0,2,3,2,0.005,0.0666664,1,0
4,15023,2,2,0,5,6,5,0.011,0.0666664,1,0
4,15024,1,1,0,3,3,3,0.003,0.0333332,1,0
4,15025,1,1,0,4,4,4,0.004,0.0333332,1,0
4,15026,5,5,0,4,7,2,0.02,0.166666,1,0
4,15027,2,2,0,5,8,3,0.011,0.0666664,1,0
4,15028,2,2,0,6,10,2,0.012,0.0666664,1,0
4,15029,1,1,0,9,9,9,0.009,0.0333332,1,0
4,15030,1,1,0,6,6,6,0.006,0.0333332,1,0
4,15031,5,4,1,5,9,1,0.026,0.166666,0.8,0.2
4,15032,2,2,0,6,8,5,0.013,0.0666664,1,0
4,15033,2,2,0,8,9,7,0.016,0.0666664,1,0
4,15034,1,1,0,7,7,7,0.007,0.0333332,1,0
4,15035,1,1,0,3,3,3,0.003,0.0333332,1,0
4,15036,5,5,0,5,9,1,0.026,0.166666,1,0
4,15037,2,2,0,1,1,1,0.002,0.0666664,1,0
4,15038,2,2,0,4,7,1,0.008,0.0666664,1,0
4,15039,1,1,0,5,5,5,0.005,0.0333332,1,0
4,15040,1,1,0,8,8,8,0.008,0.0333332,1,0
4,15041,5,5,0,5,8,3,0.028,0.166666,1,0
4,15042,2,2,0,4,5,4,0.009,0.0666664,1,0
4,15043,2,1,1,6,7,6,0.013,0.0666664,0.5,0.5
4,15044,1,1,0,3,3,3,0.003,0.0333332,1,0
4,15045,1,1,0,7,7,7,0.007,0.0333332,1,0
4,15046,5,5,0,5,10,1,0.027,0.166666,1,0
4,15047,2,1,1,6,9,4,0.013,0.0666664,0.5,0.5
4,15048,2,1,1,4,7,1,0.008,0.0666664,0.5,0.5
4,15049,1,1,0,8,8,8,0.008,0.0333332,1,0
4,15050,1,1,0,5,5,5,0.005,0.0333332,1,0
4,15051,5,5,0,2,3,1,0.01,0.166666,1,0
4,15052,2,2,0,6,9,3,0.012,0.0666664,1,0
4,15053,2,2,0,8,10,7,0.017,0.0666664,1,0
4,15054,1,1,0,4,4,4,0.004,0.0333332,1,0
4,15055,1,0,1,2,2,2,0.002,0.0333332,0,1
4,15056,5,5,0,6,10,2,0.034,0.166666,1,0
4,15057,2,1,1,6,8,5,0.013,0.0666664,0.5,0.5
4,15058,2,2,0,6,9,3,0.012,0.0666664,1,0
4,15059,1,1,0,7,7,7,0.007,0.0333332,1,0
4,15060,1,0,1,1,1,1,0.001,0.0333332,0,1
4,15061,5,4,1,3,10,1,0.018,0.166666,0.8,0.2
4,15062,2,2,0,8,10,6,0.016,0.0666664,1,0
4,15063,2,2,0,6,10,2,0.012,0.0666664,1,0
4,15064,1,1,0,4,4,4,0.004,0.0333332,1,0
4,15065,1,1,0,6,6,6,0.006,0.0333332,1,0
4,15066,5,5,0,7,10,4,0.036,0.166666,1,0
4,15067,2,2,0,7,8,7,0.015,0.0666664,1,0
4,15068,2,2,0,8,10,6,0.016,0.0666664,1,0
4,15069,1,1,0,6,6,6,0.006,0.0333332,1,0
4,15070,1,1,0,6,6,6,0.006,0.0333332,1,0
4,15071,5,5,0,6,8,1,0.03,0.166666,1,0
4,15072,2,2,0,6,8,4,0.012,0.0666664,1,0
4,15073,2,2,0,9,10,9,0.019,0.0666664,1,0
